,center,state,distance
15149,College Station,KY,1367.4875475660265
15150,College Station,LA,403.3894131493469
15151,College Station,MA,2574.467338846255
15152,College Station,MD,2022.2290228105799
15153,College Station,ME,2845.8327285444675
15154,College Station,MI,1789.953947730211
15155,College Station,MN,1797.3856977150765
15156,College Station,MO,915.4877813580437
15157,College Station,MS,683.9875565421082
15158,College Station,MT,2175.9527440172546
15159,College Station,NC,1707.5526222614856
15160,College Station,ND,1925.982028558014
15161,College Station,NE,1252.6530833136837
15162,College Station,NH,2594.9795910624207
15163,College Station,NJ,2242.1356720037707
15164,College Station,NM,951.5199961347316
15165,College Station,NV,2050.564153035557
15166,College Station,NY,2407.8456150236016
15167,College Station,OH,1629.0253491255896
15168,College Station,OK,495.9382109800565
15169,College Station,OR,2590.061796717701
15170,College Station,PA,2080.9002766041353
15171,College Station,PR,3295.7714611093047
15172,College Station,RI,2533.279313925829
15173,College Station,SC,1469.8316739899822
15174,College Station,SD,1518.8894792698804
15175,College Station,TN,1058.6148768132434
15176,College Station,TX,375.9869288973701
15177,College Station,UT,1659.4395216835633
15178,College Station,VA,1793.6794416821886
15179,College Station,VT,2590.4831843428183
15180,College Station,WA,2822.420963638485
15181,College Station,WI,1607.5470808108819
15182,College Station,WV,1699.6696730048652
15183,College Station,WY,1694.5880338881777
15184,Sandy Springs,AK,5713.530463857682
15185,Sandy Springs,AL,296.708675988472
15186,Sandy Springs,AR,698.7341938364096
15187,Sandy Springs,AZ,2461.9797694957197
15188,Sandy Springs,CA,3183.2514327498566
15189,Sandy Springs,CO,2005.4150051890106
15190,Sandy Springs,CT,1306.4857267678053
15191,Sandy Springs,DC,857.9603586157883
15192,Sandy Springs,DE,965.4190468662621
15193,Sandy Springs,FL,746.972522889831
15194,Sandy Springs,GA,240.02511108913964
15195,Sandy Springs,HI,7114.552050618481
15196,Sandy Springs,IA,1167.4466912039848
15197,Sandy Springs,ID,2840.4127589072646
15198,Sandy Springs,IL,866.309713490615
15199,Sandy Springs,IN,742.1695322422237
15200,Sandy Springs,KS,1382.5769372666837
15201,Sandy Springs,KY,433.1229603807613
15202,Sandy Springs,LA,788.3028842679417
15203,Sandy Springs,MA,1473.2305156154596
15204,Sandy Springs,MD,894.3889431604656
15205,Sandy Springs,ME,1789.4535772613517
15206,Sandy Springs,MI,1157.0448833586972
15207,Sandy Springs,MN,1665.938091421921
15208,Sandy Springs,MO,807.5767038262718
15209,Sandy Springs,MS,500.7912432012934
15210,Sandy Springs,MT,2613.8124016115594
15211,Sandy Springs,NC,529.4228052184059
15212,Sandy Springs,ND,2055.0158041049326
15213,Sandy Springs,NE,1602.1076881647452
15214,Sandy Springs,NH,1513.3375538816256
15215,Sandy Springs,NJ,1116.048498059668
15216,Sandy Springs,NM,1898.725842672231
15217,Sandy Springs,NV,2910.9042976749265
15218,Sandy Springs,NY,1362.3968664302881
15219,Sandy Springs,OH,730.8371924606049
15220,Sandy Springs,OK,1174.041886186074
15221,Sandy Springs,OR,3294.996230947171
15222,Sandy Springs,PA,1025.0088857858466
15223,Sandy Springs,PR,2481.3683587450814
15224,Sandy Springs,RI,1415.2970199802094
15225,Sandy Springs,SC,296.83204918619225
15226,Sandy Springs,SD,1742.118757729795
15227,Sandy Springs,TN,267.81120830760307
15228,Sandy Springs,TX,1467.0862802007318
15229,Sandy Springs,UT,2453.8941886181665
15230,Sandy Springs,VA,646.1927705184819
15231,Sandy Springs,VT,1554.5250368198342
15232,Sandy Springs,WA,3387.510481927155
15233,Sandy Springs,WI,1158.0499786513353
15234,Sandy Springs,WV,625.3692120647612
15235,Sandy Springs,WY,2231.719559152743
15236,Vista,AK,4244.82458269651
15237,Vista,AL,2834.5493264653123
15238,Vista,AR,2346.0221949216766
15239,Vista,AZ,578.0304515246904
15240,Vista,CA,445.052541447059
15241,Vista,CO,1245.4262669437937
15242,Vista,CT,3973.9326152350254
15243,Vista,DC,3647.951506900435
15244,Vista,DE,3778.339449438812
15245,Vista,FL,3469.002941684844
15246,Vista,GA,3207.7103576244367
15247,Vista,HI,4074.657286745868
15248,Vista,IA,2330.9083049704827
15249,Vista,ID,1226.871181651336
15250,Vista,IL,2601.912885154374
15251,Vista,IN,2919.0193808996905
15252,Vista,KS,1803.9365674576393
15253,Vista,KY,3018.783837954918
15254,Vista,LA,2369.702996901405
15255,Vista,MA,4113.457829055373
15256,Vista,MD,3681.1788169233982
15257,Vista,ME,4269.658859321265
15258,Vista,MI,2990.280736761233
15259,Vista,MN,2428.9307450800093
15260,Vista,MO,2355.131743665388
15261,Vista,MS,2602.3686184696126
15262,Vista,MT,1627.828366950844
15263,Vista,NC,3500.5689189520645
15264,Vista,ND,2099.49321901002
15265,Vista,NE,1786.3997855642729
15266,Vista,NH,4097.105820145729
15267,Vista,NJ,3868.133043384931
15268,Vista,NM,1143.062523889917
15269,Vista,NV,627.1769705696613
15270,Vista,NY,3882.512633888788
15271,Vista,OH,3145.4278027885716
15272,Vista,OK,1866.7117609164027
15273,Vista,OR,1212.980470802677
15274,Vista,PA,3630.5788811710463
15275,Vista,PR,5291.616254224821
15276,Vista,RI,4108.215212632091
15277,Vista,SC,3335.077229571717
15278,Vista,SD,1920.33285536598
15279,Vista,TN,2821.0194077868996
15280,Vista,TX,1631.575992840779
15281,Vista,UT,875.7975071392465
15282,Vista,VA,3515.517158744632
15283,Vista,VT,4019.83761472513
15284,Vista,WA,1643.5544422990556
15285,Vista,WI,2728.41358722507
15286,Vista,WV,3351.8374699862898
15287,Vista,WY,1399.6022460039605
15288,Brockton,AK,5616.523682151123
15289,Brockton,AL,1772.9718150235663
15290,Brockton,AR,1959.4651007855468
15291,Brockton,AZ,3592.3809708805434
15292,Brockton,CA,4152.094580785041
15293,Brockton,CO,2925.657137332588
15294,Brockton,CT,179.44718785308066
15295,Brockton,DC,619.3544378856266
15296,Brockton,DE,519.2375076676585
15297,Brockton,FL,1861.598103060383
15298,Brockton,GA,1522.9500921227232
15299,Brockton,HI,8123.618042511091
15300,Brockton,IA,1824.419159330378
15301,Brockton,ID,3525.2885287180784
15302,Brockton,IL,1542.9310887282388
15303,Brockton,IN,1230.8883000952994
15304,Brockton,KS,2340.6493782541656
15305,Brockton,KY,1224.1854721904883
15306,Brockton,LA,2229.1083408032273
15307,Brockton,MA,46.67630841703629
15308,Brockton,MD,582.8591276092102
15309,Brockton,ME,374.67097704646045
15310,Brockton,MI,1208.835199883269
15311,Brockton,MN,1945.98831937106
15312,Brockton,MO,1829.0538735136063
15313,Brockton,MS,1949.1628174109533
15314,Brockton,MT,3140.7509459790613
15315,Brockton,NC,985.7189147294587
15316,Brockton,ND,2431.1916618793334
15317,Brockton,NE,2389.919592536934
15318,Brockton,NH,131.43273527556516
15319,Brockton,NJ,362.2760318095056
15320,Brockton,NM,3046.6817338207693
15321,Brockton,NV,3823.2081022678985
15322,Brockton,NY,294.5682316833293
15323,Brockton,OH,1012.1290433346934
15324,Brockton,OK,2393.2190562589685
15325,Brockton,OR,3985.9341862279343
15326,Brockton,PA,523.1272285636375
15327,Brockton,PR,2678.5931916850495
15328,Brockton,RI,67.2772836277801
15329,Brockton,SC,1275.5687928609705
15330,Brockton,SD,2350.968320888229
15331,Brockton,TN,1531.9850704092382
15332,Brockton,TX,2786.500324202302
15333,Brockton,UT,3369.2255132794226
15334,Brockton,VA,832.7478028660086
15335,Brockton,VT,302.6347948000037
15336,Brockton,WA,3906.8428745586584
15337,Brockton,WI,1459.4420847622898
15338,Brockton,WV,889.1478612217708
15339,Brockton,WY,2956.0105013752545
15340,Mission Viejo,AK,4185.980034581547
15341,Mission Viejo,AL,2868.1323399774474
15342,Mission Viejo,AR,2374.1669151997926
15343,Mission Viejo,AZ,609.219829157307
15344,Mission Viejo,CA,386.44992339152964
15345,Mission Viejo,CO,1248.8369777515131
15346,Mission Viejo,CT,3987.923807625629
15347,Mission Viejo,DC,3667.013942473338
15348,Mission Viejo,DE,3797.261127664239
15349,Mission Viejo,FL,3508.3378889630853
15350,Mission Viejo,GA,3240.3112912040037
15351,Mission Viejo,HI,4046.252418865991
15352,Mission Viejo,IA,2340.2907248011584
15353,Mission Viejo,ID,1188.046040674798
15354,Mission Viejo,IL,2616.2559270389916
15355,Mission Viejo,IN,2934.442001458236
15356,Mission Viejo,KS,1818.816665458154
15357,Mission Viejo,KY,3040.3450688594094
15358,Mission Viejo,LA,2407.447536769491
15359,Mission Viejo,MA,4125.994125438458
15360,Mission Viejo,MD,3699.953808843267
15361,Mission Viejo,ME,4277.335516979966
15362,Mission Viejo,MI,2997.095644411554
15363,Mission Viejo,MN,2424.0964375049766
15364,Mission Viejo,MO,2375.9203123315033
15365,Mission Viejo,MS,2636.68553731924
15366,Mission Viejo,MT,1597.0603459698164
15367,Mission Viejo,NC,3525.6625371634154
15368,Mission Viejo,ND,2085.037523567992
15369,Mission Viejo,NE,1791.1894185061842
15370,Mission Viejo,NH,4108.291452190588
15371,Mission Viejo,NJ,3884.9196152974123
15372,Mission Viejo,NM,1171.136976991405
15373,Mission Viejo,NV,586.8297959323527
15374,Mission Viejo,NY,3893.4755208849947
15375,Mission Viejo,OH,3161.492100525286
15376,Mission Viejo,OK,1895.719420053291
15377,Mission Viejo,OR,1159.2424491555912
15378,Mission Viejo,PA,3645.3486095738886
15379,Mission Viejo,PR,5334.461934486176
15380,Mission Viejo,RI,4122.170594968376
15381,Mission Viejo,SC,3364.141332629921
15382,Mission Viejo,SD,1917.0779772974522
15383,Mission Viejo,TN,2847.811239856172
15384,Mission Viejo,TX,1670.8797882294737
15385,Mission Viejo,UT,864.0856856670536
15386,Mission Viejo,VA,3537.4734904435
15387,Mission Viejo,VT,4028.6150085824006
15388,Mission Viejo,WA,1591.549956991718
15389,Mission Viejo,WI,2735.123380811322
15390,Mission Viejo,WV,3371.701859412302
15391,Mission Viejo,WY,1385.2655821452854
15392,San Angelo,AK,5163.175363637574
15393,San Angelo,AL,1284.8787062169515
15394,San Angelo,AR,904.0762340562588
15395,San Angelo,AZ,1037.8517304827174
15396,San Angelo,CA,1843.521915917393
15397,San Angelo,CO,1020.976442642016
15398,San Angelo,CT,2682.5522285374104
15399,San Angelo,DC,2280.3209458084107
15400,San Angelo,DE,2407.551600783769
15401,San Angelo,FL,1879.7295169094782
15402,San Angelo,GA,1661.566222192833
15403,San Angelo,HI,5630.587955516783
15404,San Angelo,IA,1330.627741981946
15405,San Angelo,ID,1878.5927921269747
15406,San Angelo,IL,1423.455997919864
15407,San Angelo,IN,1673.797442570177
15408,San Angelo,KS,858.839296851376
15409,San Angelo,KY,1641.6140002632346
15410,San Angelo,LA,790.6330607933683
15411,San Angelo,MA,2842.869526015783
15412,San Angelo,MD,2317.055298309449
15413,San Angelo,ME,3086.2580125337076
15414,San Angelo,MI,1930.014727757495
15415,San Angelo,MN,1767.902973811092
15416,San Angelo,MO,1070.278056996076
15417,San Angelo,MS,1050.08627979661
15418,San Angelo,MT,1912.4889546766003
15419,San Angelo,NC,2041.6245190068666
15420,San Angelo,ND,1789.3618075356962
15421,San Angelo,NE,1116.5463288126243
15422,San Angelo,NH,2853.0297509829315
15423,San Angelo,NJ,2530.7237721165643
15424,San Angelo,NM,579.3651976919143
15425,San Angelo,NV,1665.4299861803865
15426,San Angelo,NY,2654.0433351092493
15427,San Angelo,OH,1865.2337116459996
15428,San Angelo,OK,504.4931034065682
15429,San Angelo,OR,2232.953053450104
15430,San Angelo,PA,2342.278264107514
15431,San Angelo,PR,3703.2193239852318
15432,San Angelo,RI,2811.5227533060056
15433,San Angelo,SC,1826.5173726482278
15434,San Angelo,SD,1391.4619754133746
15435,San Angelo,TN,1364.8104360388725
15436,San Angelo,TX,78.43317101321102
15437,San Angelo,UT,1301.8336019656836
15438,San Angelo,VA,2104.781821681462
15439,San Angelo,VT,2827.4505139353173
15440,San Angelo,WA,2498.0583753843925
15441,San Angelo,WI,1710.2321266258436
15442,San Angelo,WV,1984.817859811778
15443,San Angelo,WY,1425.4523369257872
15444,Yuma,AK,4415.096440881466
15445,Yuma,AL,2592.084428230269
15446,Yuma,AR,2116.150801858043
15447,Yuma,AZ,359.609993365429
15448,Yuma,CA,643.3049861387333
15449,Yuma,CO,1102.7765522525563
15450,Yuma,CT,3779.455698296321
15451,Yuma,DC,3439.3037231159965
15452,Yuma,DE,3569.8991704083064
15453,Yuma,FL,3216.4423881982893
15454,Yuma,GA,2966.8565030550385
15455,Yuma,HI,4311.2007959703415
15456,Yuma,IA,2155.49097700668
15457,Yuma,ID,1273.2792863676616
15458,Yuma,IL,2409.4407984145682
15459,Yuma,IN,2722.31621867285
15460,Yuma,KS,1613.733112231121
15461,Yuma,KY,2804.332702952311
15462,Yuma,LA,2120.1592022249642
15463,Yuma,MA,3923.177219726351
15464,Yuma,MD,3473.283126697144
15465,Yuma,ME,4094.483117288236
15466,Yuma,MI,2820.8386111292293
15467,Yuma,MN,2304.208146393824
15468,Yuma,MO,2144.448481283471
15469,Yuma,MS,2358.718020047357
15470,Yuma,MT,1625.0856187674312
15471,Yuma,NC,3276.274113169208
15472,Yuma,ND,2016.3073920599174
15473,Yuma,NE,1630.7246273375697
15474,Yuma,NH,3911.018287821147
15475,Yuma,NJ,3665.6014283914656
15476,Yuma,NM,919.3936103909629
15477,Yuma,NV,708.8289988950522
15478,Yuma,NY,3697.4731889648933
15479,Yuma,OH,2946.273225869459
15480,Yuma,OK,1636.0750538645782
15481,Yuma,OR,1349.5253823569572
15482,Yuma,PA,3434.3269084974645
15483,Yuma,PR,5034.605668828859
15484,Yuma,RI,3913.650105027288
15485,Yuma,SC,3101.6124255743475
15486,Yuma,SD,1793.415664507576
15487,Yuma,TN,2593.508184315504
15488,Yuma,TX,1380.3992915004599
15489,Yuma,UT,808.2065390136687
15490,Yuma,VA,3299.2167560636967
15491,Yuma,VT,3841.5102578894785
15492,Yuma,WA,1761.7527806067924
15493,Yuma,WI,2560.248628932243
15494,Yuma,WV,3141.4281250954173
15495,Yuma,WY,1325.587149697887
15496,Greeley,AK,4112.903561040213
15497,Greeley,AL,1833.0587348497793
15498,Greeley,AR,1276.1510328367463
15499,Greeley,AZ,901.5730337011281
15500,Greeley,CA,1336.399073705634
15501,Greeley,CO,129.07498425979043
15502,Greeley,CT,2653.6156647477155
15503,Greeley,DC,2376.4420574082824
15504,Greeley,DE,2503.5596185736176
15505,Greeley,FL,2558.5559743809104
15506,Greeley,GA,2159.5082711710484
15507,Greeley,HI,5316.36724361643
15508,Greeley,IA,992.5591390406657
15509,Greeley,ID,916.75901250617
15510,Greeley,IL,1301.2160521623875
15511,Greeley,IN,1622.1711443675292
15512,Greeley,KS,560.990235415168
15513,Greeley,KY,1791.4809434610156
15514,Greeley,LA,1525.6857174386114
15515,Greeley,MA,2782.4201667564794
15516,Greeley,MD,2406.155506378175
15517,Greeley,ME,2913.6335314105154
15518,Greeley,MI,1633.1496859140132
15519,Greeley,MN,1073.6614334779165
15520,Greeley,MO,1149.3356868186625
15521,Greeley,MS,1640.1185991866637
15522,Greeley,MT,847.7368788284306
15523,Greeley,NC,2308.635316390108
15524,Greeley,ND,848.4690552080351
15525,Greeley,NE,427.0370627538588
15526,Greeley,NH,2757.9365220426585
15527,Greeley,NJ,2571.5519309941033
15528,Greeley,NM,604.3849189340765
15529,Greeley,NV,1015.4304154331767
15530,Greeley,NY,2542.8065760432305
15531,Greeley,OH,1850.9148127486555
15532,Greeley,OK,904.0191803688016
15533,Greeley,OR,1356.1989879302018
15534,Greeley,PA,2318.7479600853003
15535,Greeley,PR,4397.997488669951
15536,Greeley,RI,2786.886409909452
15537,Greeley,SC,2213.1489784448213
15538,Greeley,SD,563.4857330134663
15539,Greeley,TN,1684.6251391213984
15540,Greeley,TX,1033.9796826046957
15541,Greeley,UT,554.2641246205901
15542,Greeley,VA,2280.219853668132
15543,Greeley,VT,2668.6699074112425
15544,Greeley,WA,1512.2326875585316
15545,Greeley,WI,1371.6485107591714
15546,Greeley,WV,2094.3995936309584
15547,Greeley,WY,362.33101652616847
15548,Vacaville,AK,3540.8109295236163
15549,Vacaville,AL,3237.282884084587
15550,Vacaville,AR,2700.876950243165
15551,Vacaville,AZ,1087.7276331916717
15552,Vacaville,CA,285.63988211169755
15553,Vacaville,CO,1407.3981843085003
15554,Vacaville,CT,4134.865378023426
15555,Vacaville,DC,3872.6030675427623
15556,Vacaville,DE,3999.2497579292162
15557,Vacaville,FL,3926.6459976774163
15558,Vacaville,GA,3593.1210583643583
15559,Vacaville,HI,3831.983113303794
15560,Vacaville,IA,2479.9387267744855
15561,Vacaville,ID,876.3734089871455
15562,Vacaville,IL,2796.959811577212
15563,Vacaville,IN,3117.24910662765
15564,Vacaville,KS,2038.9805343915066
15565,Vacaville,KY,3283.9078665114134
15566,Vacaville,LA,2826.9908549976353
15567,Vacaville,MA,4255.396333423741
15568,Vacaville,MD,3901.97865486146
15569,Vacaville,ME,4352.685095743664
15570,Vacaville,MI,3088.3622942504676
15571,Vacaville,MN,2410.6868919757667
15572,Vacaville,MO,2629.731681260017
15573,Vacaville,MS,3017.731049582778
15574,Vacaville,MT,1339.8208255778297
15575,Vacaville,NC,3796.5256379611214
15576,Vacaville,ND,1982.9230395642362
15577,Vacaville,NE,1912.755407264859
15578,Vacaville,NH,4223.58902712598
15579,Vacaville,NJ,4063.0334842325196
15580,Vacaville,NM,1557.5889848590148
15581,Vacaville,NV,485.98293857742283
15582,Vacaville,NY,4009.8013532586797
15583,Vacaville,OH,3345.539840801983
15584,Vacaville,OK,2247.250676471337
15585,Vacaville,OR,616.1814405414618
15586,Vacaville,PA,3806.203958087723
15587,Vacaville,PR,5775.929142280983
15588,Vacaville,RI,4266.7092065116785
15589,Vacaville,SC,3678.6859643962907
15590,Vacaville,SD,1946.926834550833
15591,Vacaville,TN,3148.96849294591
15592,Vacaville,TX,2125.435147456753
15593,Vacaville,UT,949.624945830262
15594,Vacaville,VA,3775.5035724163863
15595,Vacaville,VT,4119.493469414706
15596,Vacaville,WA,1048.0761903821922
15597,Vacaville,WI,2832.898562113374
15598,Vacaville,WV,3590.9384237878603
15599,Vacaville,WY,1343.9205423436504
15600,Kent,AK,2671.9350639228355
15601,Kent,AL,3412.9422473272016
15602,Kent,AR,2856.7162456698193
15603,Kent,AZ,1750.0273155368127
15604,Kent,CA,1200.483100982792
15605,Kent,CO,1584.4946425027056
15606,Kent,CT,3893.751796037153
15607,Kent,DC,3738.073302981728
15608,Kent,DE,3851.3649954777043
15609,Kent,FL,4143.744848025887
15610,Kent,GA,3716.13103354281
15611,Kent,HI,4289.668663375873
15612,Kent,IA,2374.9711908396807
15613,Kent,ID,688.4215003342241
15614,Kent,IL,2714.192326998481
15615,Kent,IN,3004.6695717948814
15616,Kent,KS,2130.0613706099098
15617,Kent,KY,3251.891972331061
15618,Kent,LA,3120.843067136508
15619,Kent,MA,3981.0590825350537
15620,Kent,MD,3760.017728780119
15621,Kent,ME,3992.55483374232
15622,Kent,MI,2837.828997391855
15623,Kent,MN,2082.0753495502904
15624,Kent,MO,2679.875039567197
15625,Kent,MS,3230.903783613133
15626,Kent,MT,900.3176777193826
15627,Kent,NC,3771.0523437042
15628,Kent,ND,1594.5603814509166
15629,Kent,NE,1885.3933397635797
15630,Kent,NH,3929.5784712771783
15631,Kent,NJ,3874.096549423974
15632,Kent,NM,1986.4138141377844
15633,Kent,NV,1063.176749730572
15634,Kent,NY,3729.140922217636
15635,Kent,OH,3214.939171606368
15636,Kent,OK,2498.6354178378483
15637,Kent,OR,418.5937106730375
15638,Kent,PA,3606.1281452395533
15639,Kent,PR,5966.0980588515395
15640,Kent,RI,4014.8389688744746
15641,Kent,SC,3732.281741807207
15642,Kent,SD,1773.0810975690483
15643,Kent,TN,3220.4160155385825
15644,Kent,TX,2551.1481273442846
15645,Kent,UT,1268.801544185916
15646,Kent,VA,3698.5857977275186
15647,Kent,VT,3794.4080400808884
15648,Kent,WA,118.40896412508384
15649,Kent,WI,2618.7227965662287
15650,Kent,WV,3496.7509377578963
15651,Kent,WY,1263.7197172414492
15652,Quincy,AK,5601.433655494475
15653,Quincy,AL,1783.1782686973927
15654,Quincy,AR,1964.8670651035513
15655,Quincy,AZ,3592.9213076740766
15656,Quincy,CA,4149.60763146689
15657,Quincy,CO,2923.8747975325896
15658,Quincy,CT,185.76930025678197
15659,Quincy,DC,629.7430543376181
15660,Quincy,DE,531.7964696255772
15661,Quincy,FL,1877.109360220734
15662,Quincy,GA,1535.6877643379078
15663,Quincy,HI,8120.017744798572
15664,Quincy,IA,1822.5203257326582
15665,Quincy,ID,3519.552463462459
15666,Quincy,IL,1543.172303190036
15667,Quincy,IN,1232.2059776381025
15668,Quincy,KS,2340.6332103104587
15669,Quincy,KY,1230.3017124231799
15670,Quincy,LA,2237.415997280687
15671,Quincy,MA,34.50914478369404
15672,Quincy,MD,593.4614426095139
15673,Quincy,ME,357.1297368240392
15674,Quincy,MI,1203.7884955428738
15675,Quincy,MN,1938.841205887374
15676,Quincy,MO,1831.7685982420003
15677,Quincy,MS,1958.0129558125504
15678,Quincy,MT,3133.6017471758983
15679,Quincy,NC,998.5620621478791
15680,Quincy,ND,2423.6416127401117
15681,Quincy,NE,2387.5226157853954
15682,Quincy,NH,114.20590518240073
15683,Quincy,NJ,373.9490259911832
15684,Quincy,NM,3048.1096737286157
15685,Quincy,NV,3820.1843503087016
15686,Quincy,NY,286.37055155991095
15687,Quincy,OH,1014.6026110741466
15688,Quincy,OK,2396.862150863465
15689,Quincy,OR,3979.795305802192
15690,Quincy,PA,526.4385902716072
15691,Quincy,PR,2696.8322876126767
15692,Quincy,RI,83.38551045447035
15693,Quincy,SC,1288.3362372773229
15694,Quincy,SD,2346.4252035293816
15695,Quincy,TN,1539.5905667286265
15696,Quincy,TX,2791.316620971182
15697,Quincy,UT,3366.737926875227
15698,Quincy,VA,843.8968563477803
15699,Quincy,VT,285.8581397113355
15700,Quincy,WA,3898.7027588168994
15701,Quincy,WI,1455.416652075984
15702,Quincy,WV,896.640315468998
15703,Quincy,WY,2951.578766841925
15704,Davie,AK,6662.688208807219
15705,Davie,AL,944.0652364830823
15706,Davie,AR,1497.0493803066304
15707,Davie,AZ,3085.6920552147326
15708,Davie,CA,3874.4794104717093
15709,Davie,CO,2800.92365855877
15710,Davie,CT,1844.627386375562
15711,Davie,DC,1454.6816146009246
15712,Davie,DE,1491.0318705916773
15713,Davie,FL,213.9718967363188
15714,Davie,GA,720.2945163850277
15715,Davie,HI,7654.116030563081
15716,Davie,IA,2109.448605407133
15717,Davie,ID,3681.760023732306
15718,Davie,IL,1820.8886011799354
15719,Davie,IN,1678.8281221814368
15720,Davie,KS,2223.4642405302343
15721,Davie,KY,1356.9526791691492
15722,Davie,LA,1291.7638596947795
15723,Davie,MA,1985.5164387880434
15724,Davie,MD,1477.8188023834214
15725,Davie,ME,2337.9614242437333
15726,Davie,MI,2079.1219488394513
15727,Davie,MN,2620.8060382739213
15728,Davie,MO,1707.65502807399
15729,Davie,MS,1125.553851413716
15730,Davie,MT,3509.9427895325875
15731,Davie,NC,1080.070592866107
15732,Davie,ND,2995.5267871486944
15733,Davie,NE,2483.207247535444
15734,Davie,NH,2057.0430727426515
15735,Davie,NJ,1643.7610069456343
15736,Davie,NM,2562.4594121499113
15737,Davie,NV,3649.3150113832335
15738,Davie,NY,1988.2441985032895
15739,Davie,OH,1608.6973151988757
15740,Davie,OK,1888.0681768343284
15741,Davie,OR,4116.049449206313
15742,Davie,PA,1701.598221394281
15743,Davie,PR,1657.5093264001327
15744,Davie,RI,1900.381297287562
15745,Davie,SC,864.0417335324702
15746,Davie,SD,2658.7134177972507
15747,Davie,TN,1206.6477177207667
15748,Davie,TX,2015.607431516881
15749,Davie,UT,3218.3581737336112
15750,Davie,VA,1268.1999522808621
15751,Davie,VT,2164.323209357944
15752,Davie,WA,4261.119916803208
15753,Davie,WI,2109.3606345074604
15754,Davie,WV,1388.3454419196871
15755,Davie,WY,3089.8557770259913
15756,Carson,AK,4138.905542686836
15757,Carson,AL,2921.088052610142
15758,Carson,AR,2423.8173306137555
15759,Carson,AZ,662.3993530984412
15760,Carson,CA,342.95481199172457
15761,Carson,CO,1280.649258426396
15762,Carson,CT,4026.8912410765975
15763,Carson,DC,3709.961728368614
15764,Carson,DE,3840.0799994406734
15765,Carson,FL,3564.4516909530785
15766,Carson,GA,3292.61739132098
15767,Carson,HI,3997.4254441654407
15768,Carson,IA,2376.027499871934
15769,Carson,ID,1175.5928961363472
15770,Carson,IL,2655.854126541184
15771,Carson,IN,2974.7768043152278
15772,Carson,KS,1859.2509411722824
15773,Carson,KY,3085.2681497964736
15774,Carson,LA,2462.8448988341775
15775,Carson,MA,4163.771750723085
15776,Carson,MD,3742.6792602897676
15777,Carson,ME,4311.070663525868
15778,Carson,MI,3030.4162664008654
15779,Carson,MN,2447.3101109541053
15780,Carson,MO,2420.4810570375134
15781,Carson,MS,2690.115238667287
15782,Carson,MT,1593.9001162359566
15783,Carson,NC,3573.0017936361587
15784,Carson,ND,2099.14046367526
15785,Carson,NE,1823.462591320999
15786,Carson,NH,4144.974918222416
15787,Carson,NJ,3926.095204136099
15788,Carson,NM,1221.4254416144645
15789,Carson,NV,575.0776551622597
15790,Carson,NY,3930.0173323076933
15791,Carson,OH,3202.262115979521
15792,Carson,OK,1946.098239154522
15793,Carson,OR,1124.1583649287463
15794,Carson,PA,3684.997427392424
15795,Carson,PR,5392.227604899362
15796,Carson,RI,4161.08623770344
15797,Carson,SC,3414.1870761268556
15798,Carson,SD,1942.1215924076612
15799,Carson,TN,2896.441609831285
15800,Carson,TX,1727.2520135029545
15801,Carson,UT,883.2693942940606
15802,Carson,VA,3582.5814345199856
15803,Carson,VT,4063.322056346399
15804,Carson,WA,1559.0565835570098
15805,Carson,WI,2768.4521100196375
15806,Carson,WV,3415.305965492337
15807,Carson,WY,1400.3524055074192
15808,Hillsboro,AK,2810.698508497867
15809,Hillsboro,AL,3414.3947996213383
15810,Hillsboro,AR,2857.0304354115947
15811,Hillsboro,AZ,1625.3500363471398
15812,Hillsboro,CA,1015.4648663123912
15813,Hillsboro,CO,1553.6976952613616
15814,Hillsboro,CT,3985.7419009023
15815,Hillsboro,DC,3807.288725192014
15816,Hillsboro,DE,3924.0345770519857
15817,Hillsboro,FL,4141.291996705165
15818,Hillsboro,GA,3731.103927676805
15819,Hillsboro,HI,4130.6606150662965
15820,Hillsboro,IA,2424.7189549445297
15821,Hillsboro,ID,668.1190392378788
15822,Hillsboro,IL,2763.720638643382
15823,Hillsboro,IN,3063.6023814859486
15824,Hillsboro,KS,2133.1582551724055
15825,Hillsboro,KY,3296.085388896551
15826,Hillsboro,LA,3094.357882065697
15827,Hillsboro,MA,4080.228042787068
15828,Hillsboro,MD,3830.907901752524
15829,Hillsboro,ME,4108.905006394874
15830,Hillsboro,MI,2924.145286898551
15831,Hillsboro,MN,2175.6686764653796
15832,Hillsboro,MO,2700.6252254190886
15833,Hillsboro,MS,3222.7623579954607
15834,Hillsboro,MT,980.9431201853595
15835,Hillsboro,NC,3817.765270701787
15836,Hillsboro,ND,1691.755336780388
15837,Hillsboro,NE,1908.7208635195616
15838,Hillsboro,NH,4032.441789675897
15839,Hillsboro,NJ,3955.3354648389695
15840,Hillsboro,NM,1914.6746667434154
15841,Hillsboro,NV,920.3510825419829
15842,Hillsboro,NY,3828.232063221471
15843,Hillsboro,OH,3279.537761670667
15844,Hillsboro,OK,2473.845137089595
15845,Hillsboro,OR,269.1615500594507
15846,Hillsboro,PA,3688.0233236169447
15847,Hillsboro,PR,5977.100404423843
15848,Hillsboro,RI,4109.647964260762
15849,Hillsboro,SC,3762.0906108229774
15850,Hillsboro,SD,1826.0763623888502
15851,Hillsboro,TN,3242.4233686019697
